car_links,it,ft,bt,km,transmission,ownerNo,owner,oem,model,modelYear,centralVariantId,variantName,price,priceActual,priceSaving,priceFixedText,trendingText_imgUrl,trendingText_heading,trendingText_desc,Registration Year,Insurance Validity,Fuel Type,Seats,Kms Driven,RTO,Ownership,Engine Displacement,Transmission,Year of Manufacture,Accessory Power Outlet,Active Noise Cancellation,Adjustable Head Lights,Adjustable Headrest,Adjustable Seats,Adjustable Steering,Air Conditioner,Air Quality Control,Alloy Wheels,Android Auto,Anti Lock Braking System,Anti Pinch Power Windows,Anti Theft Alarm,Anti Theft Device,Apple Car Play,Audio System Remote Control,Automatic Driving Lights,Automatic Head Lamps,Battery Saver,Blind Spot Monitor,Bluetooth,Brake Assist,Cassette Player,Cd Changer,Cd Player,Centeral Locking,Centrally Mounted Fuel Tank,Child Safety Locks,Chrome Garnish,Chrome Grille,Cigarette Lighter,Clutch Lock,Compass,Cornering Foglamps,Cornering Headlamps,Crash Sensor,Cruise Control,Cup Holders Front,Cup Holders Rear,Day Night Rear View Mirror,Digital Clock,Digital Odometer,Door Ajar Warning,Drive Modes,Driver Air Bag,Driving Experience Control Eco,Dual Tone Body Colour,Dual Tone Dashboard,Dvd Player,Ebd,Electric Folding Rear View Mirror,Electronic Multi Tripmeter,Eletronic Stability Control,Engine Check Warning,Engine Immobilizer,Engine Start Stop Button,Fabric Upholstery,Find My Car Location,Fog Lights Front,Fog Lights Rear,Follow Me Home Headlamps,Front Impact Beams,Gear Shift Indicator,Geo Fence Alert,Glove Box Cooling,Glove Compartment,Halogen Headlamps,Hands Free Tailgate,Headlamp Washers,Heads Up Display,Heated Wing Mirror,Heater,Height Adjustable Driver Seat,Height Adjustable Front Seat Belts,Hill Assist,Hill Descent Control,Impact Sensing Auto Door Lock,Integrated Antenna,Integrated2Din Audio,Internal Storage,Isofix Child Seat Mounts,Keyless Entry,Knee Airbags,LEDDRLs,LEDFog Lamps,LEDHeadlights,LEDTaillights,Lane Change Indicator,Lane Watch Camera,Leather Seats,Leather Steering Wheel,Leather Wrap Gear Shift Selector,Low Fuel Warning Light,Luggage Hook And Net,Manually Adjustable Exterior Rear View Mirror,Mirror Link,Moon Roof,Multifunction Steering Wheel,Navigation System,No Of Airbags,Number Of Speaker,Outside Rear View Mirror Turn Indicators,Outside Temperature Display,Passenger Air Bag,Passenger Side Rear View Mirror,Power Adjustable Exterior Rear View Mirror,Power Antenna,Power Boot,Power Door Locks,Power Steering,Power Windows Front,Power Windows Rear,Pretensioners And Force Limiter Seatbelts,Projector Headlamps,Radio,Rain Sensing Wiper,Real Time Vehicle Tracking,Rear ACVents,Rear Camera,Rear Entertainment System,Rear Folding Table,Rear Reading Lamp,Rear Seat Belts,Rear Seat Centre Arm Rest,Rear Seat Headrest,Rear Spoiler,Rear Window Defogger,Rear Window Washer,Rear Window Wiper,Remote Climate Control,Remote Engine Start Stop,Remote Fuel Lid Opener,Remote Horn Light Control,Remote Trunk Opener,Removable Convertible Top,Roof Carrier,Roof Rail,Seat Belt Warning,Seat Lumbar Support,Side Air Bag Front,Side Air Bag Rear,Side Impact Beams,Side Stepper,Smart Access Card Entry,Smart Key Band,Smoke Headlamps,Sos Emergency Assistance,Speakers Front,Speakers Rear,Speed Alert,Speed Sensing Auto Door Lock,Steering Mounted Tripmeter,Steering Wheel Gearshift Paddles,Sun Roof,Tachometer,Tailgate Ajar,Tinted Glass,Touch Screen,Touch Screen Size,Traction Control,Trunk Light,Tyre Pressure Monitor,Usb Auxiliary Input,Vanity Mirror,Vehicle Stability Control System,Ventilated Seats,View360Camera,Voice Control,Wheel Covers,Wifi Connectivity,Wireless Phone Charging,Xenon Headlamps,Mileage,Engine,Max Power,Torque,Wheel Size,Seats,Color,Engine Type,Displacement,Max Torque,No of Cylinder,Values per Cylinder,Value Configuration,Fuel Suppy System,BoreX Stroke,Turbo Charger,Super Charger,Length,Width,Height,Wheel Base,Front Tread,Rear Tread,Kerb Weight,Gross Weight,Gear Box,Drive Type,Seating Capacity,Steering Type,Turning Radius,Front Brake Type,Rear Brake Type,Tyre Type,Alloy Wheel Size,No Door Numbers,Ground Clearance Unladen,Cargo Volumn,Compression Ratio,Acceleration,Top Speed
https://www.cardekho.com/used-car-details/used-Maruti-Swift-Vxi-cars-Kolkata_198887eb-4b94-496b-bcec-5494334ebf92.htm,0,Petrol,Hatchback,"65,005",Manual,1,1st Owner,Maruti,Maruti Swift,2013,4202,VXI,₹ 3.11 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Nov 2013,Comprehensive,Petrol,5 Seats,"65,005 Kms",WB22,First Owner,1197 cc,Manual,2013.0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,18.6 kmpl,1197 CC,85.8bhp@6000rpm,114Nm,14,5,Grey,K Series Petrol Engine,1197,114Nm@4000rpm,4.0,4.0,DOHC,MPFI,73 X 71.5 mm,No,No,3850mm,1695mm,1530mm,2430mm,1485mm,1495mm,970kg,1415kg,5 Speed,FWD,5,Power,4.8 metres,Ventilated Disc,Drum,"Tubeless,Radial",14,5,,232-litres,10.0:1,12.29 Seconds,160km/hr
https://www.cardekho.com/buy-used-car-details/used-Renault-Kwid-Rxt-cars-Kolkata_8b2c25d6-5ea0-4094-9110-3029c02da447.htm,0,Petrol,Hatchback,"2,657",Manual,1,1st Owner,Renault,Renault KWID,2022,7429,RXT,₹ 4.64 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jun 2022,Third Party,Petrol,5 Seats,"2,657 Kms",WB08,First Owner,799 cc,Manual,2022.0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,22.3 kmpl,799 CC,53.26bhp@5600rpm,72Nm,,5,Red,Petrol Engine,799,72Nm@4250rpm,3.0,4.0,DOHC,MPFi,,No,No,3731mm,1579mm,1474mm,2422mm,,,710,,5 Speed,FWD,5,Electric,4.9 metres,Disc,Drum,"Tubeless,Radial",,5,,279,,16 Seconds,
https://www.cardekho.com/used-car-details/used-Hyundai-I10-Magna-1.1l-cars-Kolkata_e1ecd3c2-3b69-4250-bbd3-bf6ce8dae9db.htm,0,Petrol,Hatchback,"16,000",Manual,1,1st Owner,Hyundai,Hyundai i10,2011,1569,Magna 1.1L,₹ 2.05 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Apr 2011,Comprehensive,Petrol,5 Seats,"16,000 Kms",WB06,First Owner,1086 cc,Manual,2011.0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19.81 kmpl,1086 CC,68.05bhp@5500rpm,99.04Nm,,5,Grey,IRDE2 Engine,1086,99.04Nm@4500rpm,4.0,3.0,SOHC,MPFI,,No,No,3585mm,1595mm,1550mm,2380mm,1400mm,1385mm,860kg,,5 Speed,FWD,5,Power,4.7 metres,Ventilated Disc,Drum,Tubeless,,5,,225-litres,,14.3 Seconds,165 Kmph
https://www.cardekho.com/used-car-details/used-Tata-Harrier-Xza-Plus-At-Bsvi-cars-Kolkata_4d30259b-cb18-45a3-9ab9-733b3ccf5d2c.htm,0,Diesel,SUV,"7,426",Automatic,1,1st Owner,Tata,Tata Harrier,2023,7496,XZA Plus AT BSVI,₹ 21.75 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,May 2023,Comprehensive,Diesel,5 Seats,"7,426 Kms",WB02,First Owner,1956 cc,Automatic,2023.0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,14.6 kmpl,1956 CC,167.67bhp@3750rpm,350Nm,17,5,Red,Kryotec 2.0 L Turbocharged Engine,1956,350Nm@1750-2500rpm,4.0,4.0,,,,Yes,,4598mm,1894mm,1706mm,2741mm,,,1700,,6-Speed,,5,Power,,Disc,Disc,"Tubeless, Radial",17,5,,425,,,
https://www.cardekho.com/buy-used-car-details/used-Maruti-Baleno-1.2-Cvt-Delta-cars-Kolkata_cf39a616-fbed-4467-b49f-9f38d19a5d50.htm,0,Petrol,Hatchback,"27,046",Automatic,1,1st Owner,Maruti,Maruti Baleno,2018,3964,1.2 CVT Delta,₹ 6.43 Lakh,₹ 6.56 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Mar 2018,Comprehensive,Petrol,5 Seats,"27,046 Kms",WB08,First Owner,1197 cc,Automatic,2018.0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,21.4 kmpl,1197 CC,83.1bhp@6000rpm,115Nm,,5,Silver,VVT Petrol Engine,1197,115Nm@4000rpm,4.0,4.0,DOHC,MPFI,,No,No,3995mm,1745mm,1510mm,2520mm,1515mm,1525mm,910kg,1360kg,CVT,FWD,5,Power,4.9 meters,Disc,Drum,"Tubeless,Radial",,5,,339-litres,,12.79 seconds,180 Kmph
https://www.cardekho.com/used-car-details/used-Toyota-Fortuner-2.8-4wd-At-cars-Kolkata_f072e862-a5b1-47e7-acbe-3fedf0e4cf44.htm,0,Diesel,SUV,"30,100",Automatic,1,1st Owner,Toyota,Toyota Fortuner,2021,7618,2.8 4WD AT,₹ 37.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Aug 2021,Third Party insurance,Diesel,7 Seats,"30,100 Kms",WB08,First Owner,2755 cc,Automatic,2021.0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,15.04 kmpl,2755 CC,174.5bhp@3400rpm,450Nm,18,7,Black,1-GD FTV Engine,2755,450Nm@1600-2400rpm,4.0,4.0,DOHC,Direct Injection,,Yes,No,4795mm,1855mm,1835mm,2745,,,2280,2735Kg,6 Speed,4WD,7,Power,5.8,Ventilated Disc,Ventilated Disc,"Tubeless,Radial",18,5,,,,12.14 seconds,157.3 kmph
https://www.cardekho.com/used-car-details/used-Maruti-Wagon-R-Lxi-Bsvi-cars-Kolkata_af25b35a-e797-461f-949d-d4c0da334932.htm,0,Petrol,Hatchback,"9,000",Manual,1,1st Owner,Maruti,Maruti Wagon R,2022,8835,LXI BSVI,₹ 5.45 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Nov 2022,Comprehensive,Petrol,5 Seats,"9,000 Kms",WB06,First Owner,998 cc,Manual,2022.0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.35 kmpl,998 CC,65.71bhp@5500rpm,89Nm,,5,Brown,K10C,998,89Nm@3500rpm,3.0,4.0,,,,,,3655mm,1620mm,1675mm,2435,1430,1440,810-835,1340Kg,,,5,Power,4.7,Disc,Drum,"Tubeless, Radial",,5,,341,,,
https://www.cardekho.com/used-car-details/used-Hyundai-I20-Sportz-Bsvi-cars-Kolkata_1db71120-f0c5-40b3-acb9-9c8b5dd0d7cb.htm,0,Petrol,Hatchback,"17,000",Manual,1,1st Owner,Hyundai,Hyundai i20,2022,8153,Sportz BSVI,₹ 7.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Feb 2022,Third Party insurance,Petrol,5 Seats,"17,000 Kms",WB02,First Owner,1197 cc,Manual,2022.0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,21 kmpl,1197 CC,81.80bhp@6000rpm,114.74Nm,,5,Grey,1.2 l Kappa petrol,1197,114.74Nm@4200rpm,4.0,4.0,,,,No,,3995mm,1775mm,1505mm,2580mm,,,1120,,5 Speed,,5,Electric,,Disc,Drum,"Tubeless, Radial",,5,,311,,,
https://www.cardekho.com/used-car-details/used-Jeep-Compass-2.0-Longitude-Option-At-cars-Kolkata_c0304253-39d5-493f-a7a9-dad24f9e6838.htm,0,Diesel,SUV,"49,200",Automatic,1,1st Owner,Jeep,Jeep Compass,2021,7885,2.0 Longitude Option AT,₹ 16.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jan 2021,Comprehensive,Diesel,5 Seats,"49,200 Kms",WB06,First Owner,1956 cc,Automatic,2021.0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,17.1 kmpl,1956 CC,170bhp@3750rpm,350Nm,17,5,Grey,2.0-Litre 4-Cyl Multijet II Engine,1956,350Nm@1750-2500rpm,4.0,4.0,DOHC,CRDI,,Yes,No,4395mm,1818mm,1640mm,2636mm,,,1551 kgs,,9 Speed,4X4,5,power,,Disc,Discs,"Radial, Tubless",17,5,,408-litres,,,
https://www.cardekho.com/used-car-details/used-Hyundai-I10-Era-cars-Kolkata_40c6abb8-223b-44d5-ab80-e93d4c394b1d.htm,0,Petrol,Hatchback,"35,000",Manual,2,2nd Owner,Hyundai,Hyundai i10,2009,1567,Era,₹ 2.25 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jan 2009,Comprehensive,Petrol,5 Seats,"35,000 Kms",WB20,Second Owner,1086 cc,Manual,2009.0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.81 kmpl,1086 CC,68.05bhp@5500rpm,99.04Nm,,5,Red,IRDE2 Engine,1086,99.04Nm@4500rpm,4.0,3.0,SOHC,MPFI,,No,No,3585mm,1595mm,1550mm,2380mm,1400mm,1385mm,860kg,,5 Speed,FWD,5,Power,4.7 metres,Ventilated Disc,Drum,Tubeless,,5,,225-litres,,14.3 Seconds,165 Kmph
https://www.cardekho.com/used-car-details/used-Land-Rover-Range-Rover-Evoque-2.0-R-dynamic-Se-Diesel-2020-2021-cars-Kolkata_79830652-8c3e-4e69-a032-d9a7a4f76e73.htm,0,Diesel,SUV,"30,000",Automatic,2,2nd Owner,Land Rover,Land Rover Range Rover Evoque,2020,7873,2.0 R-Dynamic SE diesel 2020-2021,₹ 59.90 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2020,Third Party insurance,Diesel,5 Seats,"30,000 Kms",,Second Owner,1999 cc,Automatic,2020.0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,,1999 CC,245.4bhp@5500rpm,430Nm,18,5,Gray,Turbocharged Diesel engine,1999,430Nm@1750-2500rpm,4.0,4.0,,,,Yes,,4371 mm,1996 mm,1649 mm,2681mm,1626mm,1628mm,1775,2450kg,9-speed automatic,AWD,5,Power,,Disc,Disc,"Tubeless,Radial",18,5,,786,15.5,9.3 Seconds,205 Kmph
https://www.cardekho.com/buy-used-car-details/used-Maruti-Alto-K10-Vxi-Optional-cars-Kolkata_1b32894c-0fbc-4c47-a01c-63c9872de4d5.htm,0,Petrol,Hatchback,"54,044",Manual,1,1st Owner,Maruti,Maruti Alto K10,2017,7013,VXI Optional,₹ 3.15 Lakh,₹ 3.21 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Nov 2017,Third Party,Petrol,5 Seats,"54,044 Kms",WB12,First Owner,998 cc,Manual,2017.0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,23.95 kmpl,998 CC,67.05bhp@6000rpm,90Nm,,5,Silver,K Series Petrol Engine,998,90Nm@3500rpm,3.0,4.0,DOHC,MPFi,,No,No,3545mm,1515mm,1475mm,2360mm,1295mm,1290mm,784kg,1210kg,5 Speed,FWD,5,Power,4.6 metres,Ventilated Disc,Drum,"Tubeless,Radial",,5,,177,,13.3 Seconds,145 Kmph
https://www.cardekho.com/used-car-details/used-Tata-Nexon-Xm-Bsvi-cars-Kolkata_41459eae-dae7-46d2-aaec-20525912b111.htm,0,Petrol,SUV,"6,500",Manual,1,1st Owner,Tata,Tata Nexon,2021,7384,XM BSVI,₹ 7.99 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Mar 2021,Third Party insurance,Petrol,5 Seats,"6,500 Kms",WB10,First Owner,1199 cc,Manual,2021.0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,17.33 kmpl,1199 CC,118.35bhp@5500rpm,170Nm,,5,Green,1.2l Turbocharged Revotron Engine,1199,170Nm@1750-4000rpm,3.0,4.0,,,,,,3993,1811,1606,2498,,,1200,,6 Speed,,5,Electric,5.1,Disc,Drum,"Tubeless,Radial",,5,,350,,,
https://www.cardekho.com/buy-used-car-details/used-Maruti-Ciaz-Vxi-Option-cars-Kolkata_0b649050-9e38-48ca-b91c-381c024f882e.htm,0,Petrol,Sedan,"29,159",Manual,1,1st Owner,Maruti,Maruti Ciaz,2017,4022,VXi Option,₹ 5.26 Lakh,₹ 5.62 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Mar 2017,Zero Dep,Petrol,5 Seats,"29,159 Kms",WB06,First Owner,1373 cc,Manual,2017.0,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,20.73 kmpl,1373 CC,91.1bhp@6000rpm,130Nm,,5,Red,k14B VVT Engine,1373,130Nm@4000rpm,4.0,4.0,DOHC,MPFI,73 X 82mm,No,No,4490mm,1730mm,1485mm,2650mm,1495mm,1505mm,1010kg,1490kg,5 Speed,FWD,5,Power,5.4 metres,Ventilated Disc,Drum,"Tubeless, Radial",,4,,510-litres,10.1:1,14 Seconds,190 kmph
https://www.cardekho.com/used-car-details/used-Land-Rover-Range-Rover-Evoque-2.0-R-dynamic-Se-Diesel-2020-2021-cars-Kolkata_f79cbc29-bc42-4178-8a77-64066c5b7a6a.htm,0,Diesel,SUV,"30,000",Automatic,2,2nd Owner,Land Rover,Land Rover Range Rover Evoque,2020,7873,2.0 R-Dynamic SE diesel 2020-2021,₹ 59.90 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2020,Third Party insurance,Diesel,5 Seats,"30,000 Kms",,Second Owner,1999 cc,Automatic,2020.0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,,1999 CC,245.4bhp@5500rpm,430Nm,18,5,Silver,Turbocharged Diesel engine,1999,430Nm@1750-2500rpm,4.0,4.0,,,,Yes,,4371 mm,1996 mm,1649 mm,2681mm,1626mm,1628mm,1775,2450kg,9-speed automatic,AWD,5,Power,,Disc,Disc,"Tubeless,Radial",18,5,,786,15.5,9.3 Seconds,205 Kmph
